timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1768846022.477135,2026-01-19T21:07:02.477135,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 45175, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846022.965273,2026-01-19T21:07:02.965273,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 45688, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846023.479345,2026-01-19T21:07:03.479345,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 46201, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846024.004976,2026-01-19T21:07:04.004976,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 46714, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846024.4944,2026-01-19T21:07:04.494400,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 47227, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846025.009689,2026-01-19T21:07:05.009689,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 47740, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846025.509097,2026-01-19T21:07:05.509097,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 48253, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846026.0455,2026-01-19T21:07:06.045500,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 48766, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846026.591242,2026-01-19T21:07:06.591242,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 49279, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768846027.10551,2026-01-19T21:07:07.105510,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 49792, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
