timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1755821799.79862,2025-08-22T03:16:39.798620,787,0,0,-0.4,-0.03,0.81,-23.09,-2.37,-6.22,-5.27,1.77,0,0,0,33475,858.04,26.4,-0.22,0,0,0,0,-50,-0.15,-0.58,BEACON,"{""record_number"": 787, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -50, ""acc_data"": {""ax"": -0.4, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23.09, ""roll"": -2.37}, ""gyro_data"": {""gx"": -6.22, ""gy"": -5.27, ""gz"": 1.77}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 33475}, ""alt_data"": {""pressure"": 858.04, ""temperature"": 26.4, ""AGL"": -0.22, ""velocity"": 0, ""kalman_altitude"": -0.15, ""kalman_vertical_velocity"": -0.58}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -50}, ""communication_mode"": ""BEACON"", ""timestamp"": 1827, ""packets_received"": 3, ""kalman_data"": {""altitude"": -0.15, ""vertical_velocity"": -0.58}, ""kalman_altitude"": -0.15, ""kalman_vertical_velocity"": -0.58, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821799.969768,2025-08-22T03:16:39.969768,795,0,0,-0.4,-0.03,0.81,-23.67,-2.08,-5.06,1.04,2.38,0,0,0,33676,858.06,26.4,-0.41,0,0,0,0,-52,-0.25,-0.73,BEACON,"{""record_number"": 795, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.4, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23.67, ""roll"": -2.08}, ""gyro_data"": {""gx"": -5.06, ""gy"": 1.04, ""gz"": 2.38}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 33676}, ""alt_data"": {""pressure"": 858.06, ""temperature"": 26.4, ""AGL"": -0.41, ""velocity"": 0, ""kalman_altitude"": -0.25, ""kalman_vertical_velocity"": -0.73}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2112, ""packets_received"": 4, ""kalman_data"": {""altitude"": -0.25, ""vertical_velocity"": -0.73}, ""kalman_altitude"": -0.25, ""kalman_vertical_velocity"": -0.73, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821800.394357,2025-08-22T03:16:40.394357,805,0,0,-0.4,-0.03,0.81,-23.25,-2.25,-5.09,1.65,2.84,0,0,0,34095,858.05,26.4,-0.26,0,0,0,0,-51,-0.3,-0.81,BEACON,"{""record_number"": 805, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.4, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23.25, ""roll"": -2.25}, ""gyro_data"": {""gx"": -5.09, ""gy"": 1.65, ""gz"": 2.84}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 34095}, ""alt_data"": {""pressure"": 858.05, ""temperature"": 26.4, ""AGL"": -0.26, ""velocity"": 0, ""kalman_altitude"": -0.3, ""kalman_vertical_velocity"": -0.81}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 2521, ""packets_received"": 5, ""kalman_data"": {""altitude"": -0.3, ""vertical_velocity"": -0.81}, ""kalman_altitude"": -0.3, ""kalman_vertical_velocity"": -0.81, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821800.711185,2025-08-22T03:16:40.711185,813,0,0,-0.39,-0.03,0.81,-23.25,-2.15,-9.42,12.01,3.45,0,0,0,34497,858.04,26.4,-0.19,0,0,0,0,-52,-0.25,-0.74,BEACON,"{""record_number"": 813, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.39, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23.25, ""roll"": -2.15}, ""gyro_data"": {""gx"": -9.42, ""gy"": 12.01, ""gz"": 3.45}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 34497}, ""alt_data"": {""pressure"": 858.04, ""temperature"": 26.4, ""AGL"": -0.19, ""velocity"": 0, ""kalman_altitude"": -0.25, ""kalman_vertical_velocity"": -0.74}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2801, ""packets_received"": 6, ""kalman_data"": {""altitude"": -0.25, ""vertical_velocity"": -0.74}, ""kalman_altitude"": -0.25, ""kalman_vertical_velocity"": -0.74, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821801.062894,2025-08-22T03:16:41.062894,821,0,0,-0.4,-0.03,0.81,-23,-1.83,-4.88,3.96,2.53,0,0,0,34700,858.01,26.4,0.1,0,0,0,0,-51,-0.18,-0.64,BEACON,"{""record_number"": 821, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.4, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23, ""roll"": -1.83}, ""gyro_data"": {""gx"": -4.88, ""gy"": 3.96, ""gz"": 2.53}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 34700}, ""alt_data"": {""pressure"": 858.01, ""temperature"": 26.4, ""AGL"": 0.1, ""velocity"": 0, ""kalman_altitude"": -0.18, ""kalman_vertical_velocity"": -0.64}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 3086, ""packets_received"": 7, ""kalman_data"": {""altitude"": -0.18, ""vertical_velocity"": -0.64}, ""kalman_altitude"": -0.18, ""kalman_vertical_velocity"": -0.64, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821801.222396,2025-08-22T03:16:41.222396,829,0,0,-0.39,-0.04,0.81,-23.25,-2.52,-9.3,32.77,2.62,0,0,0,35117,858.03,26.41,-0.12,0,0,0,0,-51,-0.22,-0.69,BEACON,"{""record_number"": 829, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.39, ""ay"": -0.04, ""az"": 0.81, ""pitch"": -23.25, ""roll"": -2.52}, ""gyro_data"": {""gx"": -9.3, ""gy"": 32.77, ""gz"": 2.62}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 35117}, ""alt_data"": {""pressure"": 858.03, ""temperature"": 26.41, ""AGL"": -0.12, ""velocity"": 0, ""kalman_altitude"": -0.22, ""kalman_vertical_velocity"": -0.69}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 3365, ""packets_received"": 8, ""kalman_data"": {""altitude"": -0.22, ""vertical_velocity"": -0.69}, ""kalman_altitude"": -0.22, ""kalman_vertical_velocity"": -0.69, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821801.598111,2025-08-22T03:16:41.598111,837,0,0,-0.4,-0.03,0.81,-22.91,-2.51,0.46,-61.65,-7.77,0,0,0,35318,858.03,26.41,-0.16,0,0,0,0,-51,-0.21,-0.69,BEACON,"{""record_number"": 837, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.4, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -22.91, ""roll"": -2.51}, ""gyro_data"": {""gx"": 0.46, ""gy"": -61.65, ""gz"": -7.77}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 35318}, ""alt_data"": {""pressure"": 858.03, ""temperature"": 26.41, ""AGL"": -0.16, ""velocity"": 0, ""kalman_altitude"": -0.21, ""kalman_vertical_velocity"": -0.69}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 3645, ""packets_received"": 9, ""kalman_data"": {""altitude"": -0.21, ""vertical_velocity"": -0.69}, ""kalman_altitude"": -0.21, ""kalman_vertical_velocity"": -0.69, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821801.972241,2025-08-22T03:16:41.972241,848,0,0,-0.38,-0.03,0.82,-22.88,-2.24,-3.17,-0.64,2.53,0,0,0,35518,858.03,26.41,-0.16,0,0,0,0,-51,-0.26,-0.76,BEACON,"{""record_number"": 848, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.38, ""ay"": -0.03, ""az"": 0.82, ""pitch"": -22.88, ""roll"": -2.24}, ""gyro_data"": {""gx"": -3.17, ""gy"": -0.64, ""gz"": 2.53}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 35518}, ""alt_data"": {""pressure"": 858.03, ""temperature"": 26.41, ""AGL"": -0.16, ""velocity"": 0, ""kalman_altitude"": -0.26, ""kalman_vertical_velocity"": -0.76}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 4030, ""packets_received"": 10, ""kalman_data"": {""altitude"": -0.26, ""vertical_velocity"": -0.76}, ""kalman_altitude"": -0.26, ""kalman_vertical_velocity"": -0.76, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821802.926313,2025-08-22T03:16:42.926313,856,0,0,-0.39,-0.03,0.81,-23.09,-2.03,-5.3,6.71,2.84,0,0,0,35925,858.05,26.42,-0.34,0,0,0,0,-51,-0.11,-0.56,BEACON,"{""record_number"": 856, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.39, ""ay"": -0.03, ""az"": 0.81, ""pitch"": -23.09, ""roll"": -2.03}, ""gyro_data"": {""gx"": -5.3, ""gy"": 6.71, ""gz"": 2.84}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 35925}, ""alt_data"": {""pressure"": 858.05, ""temperature"": 26.42, ""AGL"": -0.34, ""velocity"": 0, ""kalman_altitude"": -0.11, ""kalman_vertical_velocity"": -0.56}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 4319, ""packets_received"": 11, ""kalman_data"": {""altitude"": -0.11, ""vertical_velocity"": -0.56}, ""kalman_altitude"": -0.11, ""kalman_vertical_velocity"": -0.56, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
1755821803.641424,2025-08-22T03:16:43.641424,864,0,0,-0.39,-0.03,0.83,-22.7,-2.21,-7.1,0.76,2.47,0,0,0,36343,858.02,26.41,0.03,0,0,0,0,-53,-0.06,-0.49,BEACON,"{""record_number"": 864, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -53, ""acc_data"": {""ax"": -0.39, ""ay"": -0.03, ""az"": 0.83, ""pitch"": -22.7, ""roll"": -2.21}, ""gyro_data"": {""gx"": -7.1, ""gy"": 0.76, ""gz"": 2.47}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 36343}, ""alt_data"": {""pressure"": 858.02, ""temperature"": 26.41, ""AGL"": 0.03, ""velocity"": 0, ""kalman_altitude"": -0.06, ""kalman_vertical_velocity"": -0.49}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -53}, ""communication_mode"": ""BEACON"", ""timestamp"": 4597, ""packets_received"": 12, ""kalman_data"": {""altitude"": -0.06, ""vertical_velocity"": -0.49}, ""kalman_altitude"": -0.06, ""kalman_vertical_velocity"": -0.49, ""pyroDrogue"": 0, ""pyroMain"": 0, ""pyro1_state"": 0, ""pyro2_state"": 0}"
