timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1768845906.455659,2026-01-19T21:05:06.455659,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 8751, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845906.978623,2026-01-19T21:05:06.978623,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 9264, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845907.469363,2026-01-19T21:05:07.469363,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 9777, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845908.02017,2026-01-19T21:05:08.020170,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 10291, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845908.488332,2026-01-19T21:05:08.488332,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 10804, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845909.227618,2026-01-19T21:05:09.227618,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 11317, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845909.686549,2026-01-19T21:05:09.686549,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 11830, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845910.093804,2026-01-19T21:05:10.093804,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 12343, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845910.57323,2026-01-19T21:05:10.573230,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 12856, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845911.178211,2026-01-19T21:05:11.178211,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 13369, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845911.602234,2026-01-19T21:05:11.602234,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 13882, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845912.07537,2026-01-19T21:05:12.075370,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 14395, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845912.607623,2026-01-19T21:05:12.607623,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 14908, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845913.142804,2026-01-19T21:05:13.142804,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 15421, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845913.627493,2026-01-19T21:05:13.627493,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 15934, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845914.129772,2026-01-19T21:05:14.129772,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 16447, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845914.692224,2026-01-19T21:05:14.692224,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 16960, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845915.178841,2026-01-19T21:05:15.178841,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 17473, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845915.759592,2026-01-19T21:05:15.759592,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 17986, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845916.939391,2026-01-19T21:05:16.939391,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 18499, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845917.107446,2026-01-19T21:05:17.107446,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 19012, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845917.453833,2026-01-19T21:05:17.453833,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 19525, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845917.765832,2026-01-19T21:05:17.765832,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 20038, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845918.392331,2026-01-19T21:05:18.392331,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 20551, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845919.122559,2026-01-19T21:05:19.122559,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 21064, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845919.777182,2026-01-19T21:05:19.777182,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 21577, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845920.069397,2026-01-19T21:05:20.069397,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 22090, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845920.404028,2026-01-19T21:05:20.404028,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 22603, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845921.016492,2026-01-19T21:05:21.016492,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 23116, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845921.972181,2026-01-19T21:05:21.972181,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 23629, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845922.092701,2026-01-19T21:05:22.092701,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 24142, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845922.395211,2026-01-19T21:05:22.395211,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 24655, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845922.889903,2026-01-19T21:05:22.889903,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 25168, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
1768845923.87726,2026-01-19T21:05:23.877260,,,,,,,,,,,,,,,,,,,,,,,,,,BEACON,"{""type"": ""heartbeat"", ""uptime"": 25681, ""device_id"": ""ESP32:N4_BASE_BT_1"", ""xbee_enabled"": true, ""waiting_for_data"": true, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0, ""communication_mode"": ""BEACON""}"
